1,1,210.13,250.78,91.79000000000002,38.690000000000026,1,1,1.0
1,2,129.07,331.73,126.86000000000001,57.539999999999964,1,1,1.0
1,3,732.8,265.6,68.20000000000005,39.39999999999998,1,1,1.0
2,1,210.13,250.81,91.81,38.74000000000001,1,1,1.0
2,2,102.19,334.29,131.98,59.66999999999996,1,1,1.0
2,3,720.0,268.16,70.33000000000004,37.69,1,1,1.0
3,1,210.13,250.83,91.82999999999998,38.809999999999974,1,1,1.0
3,2,75.31,336.85,137.1,61.799999999999955,1,1,1.0
3,3,707.2,270.72,72.46999999999991,35.98999999999995,1,1,1.0
4,1,210.13,250.85,91.85000000000002,38.880000000000024,1,1,1.0
4,2,49.71,340.69,141.37,63.079999999999984,1,1,1.0
4,3,692.48,272.43,75.02999999999997,35.98000000000002,1,1,1.0
5,1,210.13,250.87,91.87,38.94,1,1,1.0
5,2,25.39,345.81,144.77999999999997,63.50999999999999,1,1,1.0
5,3,675.84,273.28,78.00999999999999,37.690000000000055,1,1,1.0
6,1,210.13,250.89,91.88999999999999,39.00999999999999,1,1,1.0
6,2,1.0,350.93,148.27,63.94,1,1,1.0
6,3,659.2,274.13,81.0,39.39999999999998,1,1,1.0
7,1,210.13,250.91,91.92000000000002,39.07000000000002,1,1,1.0
7,2,1.0,353.07,123.52,66.92000000000002,1,1,1.0
7,3,647.68,275.84,78.87,40.68000000000001,1,1,1.0
8,1,210.13,250.93,91.94,39.139999999999986,1,1,1.0
8,2,1.0,355.2,98.77,69.91000000000003,1,1,1.0
8,3,636.16,277.55,76.73000000000002,41.95999999999998,1,1,1.0
9,1,210.13,250.95,91.95999999999998,39.19999999999999,1,1,1.0
9,2,1.0,359.04,74.24,70.32999999999998,1,1,1.0
9,3,622.29,279.89,76.74000000000001,42.18000000000001,1,1,1.0
10,1,210.13,250.98,91.98000000000002,39.26000000000002,1,1,1.0
10,2,1.0,364.59,49.92,68.20000000000005,1,1,1.0
10,3,606.08,282.88,78.87,41.31999999999999,1,1,1.0
11,1,210.13,251.0,92.0,39.31999999999999,1,1,1.0
11,2,1.0,370.13,25.6,66.07,1,1,1.0
11,3,589.87,285.87,81.0,40.45999999999998,1,1,1.0
12,1,210.13,251.02,92.01999999999998,39.390000000000015,1,1,1.0
12,3,574.51,288.43,82.27999999999997,39.610000000000014,1,1,1.0
13,1,210.13,251.04,92.04000000000002,39.45000000000002,1,1,1.0
13,3,559.15,290.99,83.56000000000006,38.75999999999999,1,1,1.0
14,1,210.13,251.06,92.06,39.51999999999998,1,1,1.0
14,3,543.36,292.69,85.68999999999994,39.829999999999984,1,1,1.0
15,1,210.13,251.08,92.09000000000003,39.58000000000001,1,1,1.0
15,3,527.15,293.55,88.68000000000006,42.81,1,1,1.0
16,1,210.13,251.1,92.11000000000001,39.650000000000006,1,1,1.0
16,3,510.93,294.4,91.67000000000002,45.80000000000001,1,1,1.0
17,1,210.13,251.13,92.13,39.69999999999999,1,1,1.0
17,3,492.16,298.24,93.80000000000001,46.64999999999998,1,1,1.0
18,1,210.13,251.15,92.14999999999998,39.77000000000001,1,1,1.0
18,3,473.39,302.08,95.93000000000006,47.50999999999999,1,1,1.0
19,1,210.13,251.17,92.17000000000002,39.84,1,1,1.0
19,3,456.11,305.28,97.41999999999996,47.93000000000001,1,1,1.0
20,1,210.13,251.19,92.19,39.89999999999998,1,1,1.0
20,3,440.32,307.84,98.28000000000003,47.93000000000001,1,1,1.0
21,1,210.13,251.21,92.20999999999998,39.97,1,1,1.0
21,3,424.53,310.4,99.13999999999999,47.93000000000001,1,1,1.0
22,1,210.13,251.23,92.24000000000001,40.03,1,1,1.0
22,3,405.76,313.39,102.12,48.360000000000014,1,1,1.0
23,1,210.13,251.25,92.25999999999999,40.10000000000002,1,1,1.0
23,3,386.99,316.37,105.09999999999997,48.79000000000002,1,1,1.0
24,1,210.13,251.27,92.28000000000003,40.16,1,1,1.0
24,3,367.57,319.36,107.24000000000001,50.06999999999999,1,1,1.0
25,1,210.13,251.3,92.30000000000001,40.21999999999997,1,1,1.0
25,3,347.52,322.35,108.52000000000004,52.19999999999999,1,1,1.0
26,1,210.13,251.32,92.32,40.28000000000003,1,1,1.0
26,3,327.47,325.33,109.79999999999995,54.34000000000003,1,1,1.0
27,1,210.13,251.34,92.34000000000003,40.349999999999994,1,1,1.0
27,3,306.99,328.32,111.93,55.19,1,1,1.0
28,1,210.13,251.36,92.36000000000001,40.40999999999997,1,1,1.0
28,3,286.51,331.31,114.06,56.04000000000002,1,1,1.0
29,1,210.13,251.38,92.38,40.48000000000002,1,1,1.0
29,3,266.03,334.72,116.20000000000005,57.31999999999999,1,1,1.0
30,1,210.13,251.4,92.41000000000003,40.53999999999999,1,1,1.0
30,3,245.55,338.56,118.32999999999998,59.02999999999997,1,1,1.0
31,1,210.13,251.42,92.43,40.609999999999985,1,1,1.0
31,3,225.07,342.4,120.45999999999998,60.73000000000002,1,1,1.0
32,1,210.13,251.45,92.44999999999999,40.660000000000025,1,1,1.0
32,3,201.17,344.96,124.31000000000003,63.72000000000003,1,1,1.0
33,1,210.13,251.47,92.47000000000003,40.72999999999999,1,1,1.0
33,3,177.28,347.52,128.15,66.71000000000004,1,1,1.0
34,1,210.13,251.49,92.49000000000001,40.80000000000001,1,1,1.0
34,3,153.17,351.57,132.20000000000002,68.19999999999999,1,1,1.0
35,1,210.13,251.51,92.50999999999999,40.860000000000014,1,1,1.0
35,3,128.85,357.12,136.47,68.19999999999999,1,1,1.0
36,1,210.13,251.53,92.53000000000003,40.92999999999998,1,1,1.0
36,3,104.53,362.67,140.74,68.19999999999999,1,1,1.0
37,1,210.13,251.55,92.56,40.99000000000001,1,1,1.0
37,3,77.23,366.93,145.85000000000002,70.33999999999997,1,1,1.0
38,1,210.13,251.57,92.57999999999998,41.06,1,1,1.0
38,3,49.92,371.2,150.96999999999997,72.47000000000003,1,1,1.0
39,1,210.13,251.59,92.60000000000002,41.119999999999976,1,1,1.0
39,3,29.23,374.83,147.77,75.24000000000001,1,1,1.0
40,1,210.13,251.62,92.62,41.18000000000001,1,1,1.0
40,3,15.15,377.81,136.25,78.66000000000003,1,1,1.0
41,1,210.13,251.64,92.63999999999999,41.24000000000001,1,1,1.0
41,3,1.0,380.8,124.8,82.07,1,1,1.0
42,1,210.13,251.66,92.66000000000003,41.31000000000003,1,1,1.0
42,3,1.0,384.64,97.92,81.63999999999999,1,1,1.0
43,1,210.13,251.68,92.68,41.370000000000005,1,1,1.0
43,3,1.0,388.48,71.04,81.20999999999998,1,1,1.0
44,1,210.13,251.7,92.69999999999999,41.44,1,1,1.0
45,1,210.13,251.72,92.73000000000002,41.50000000000003,1,1,1.0
46,1,210.12,251.74,92.75,41.539999999999964,1,1,1.0
47,1,210.1,251.77,92.77000000000001,41.53,1,1,1.0
48,1,210.08,251.79,92.78999999999999,41.53,1,1,1.0
49,1,210.06,251.81,92.81,41.52999999999997,1,1,1.0
50,1,210.04,251.83,92.83000000000001,41.53,1,1,1.0
51,1,210.02,251.85,92.85,41.53,1,1,1.0
52,1,209.99,251.87,92.88,41.54000000000002,1,1,1.0
53,1,209.97,251.89,92.9,41.54000000000002,1,1,1.0
54,1,209.95,251.91,92.92000000000002,41.53999999999999,1,1,1.0
54,4,930.35,220.8,28.649999999999977,72.25,1,1,1.0
55,1,209.93,251.94,92.94,41.53000000000003,1,1,1.0
55,4,928.64,220.8,30.360000000000014,73.95999999999998,1,1,1.0
56,1,209.91,251.96,92.96000000000001,41.53,1,1,1.0
56,4,926.93,220.8,32.07000000000005,75.67000000000002,1,1,1.0
57,1,209.89,251.98,92.98000000000002,41.53,1,1,1.0
57,4,922.67,221.65,36.33000000000004,72.67999999999998,1,1,1.0
58,1,209.87,252.0,93.0,41.52999999999997,1,1,1.0
58,4,918.4,222.51,40.60000000000002,69.69,1,1,1.0
59,1,209.85,252.02,93.02000000000001,41.53,1,1,1.0
59,4,913.92,222.72,45.08000000000004,70.33000000000001,1,1,1.0
60,1,209.82,252.04,93.05000000000001,41.53999999999999,1,1,1.0
60,4,909.23,222.29,49.76999999999998,74.6,1,1,1.0
61,1,209.8,252.06,93.07,41.54000000000002,1,1,1.0
61,4,904.53,221.87,54.47000000000003,78.86000000000001,1,1,1.0
62,1,209.78,252.09,93.09,41.53,1,1,1.0
62,4,901.55,224.43,57.450000000000045,77.15999999999997,1,1,1.0
63,1,209.76,252.11,93.11000000000001,41.52999999999997,1,1,1.0
63,4,898.56,226.99,60.440000000000055,75.44999999999999,1,1,1.0
64,1,209.74,252.13,93.13,41.53000000000003,1,1,1.0
64,4,893.87,227.63,65.13,76.30000000000001,1,1,1.0
65,1,209.72,252.15,93.15,41.53,1,1,1.0
65,4,887.47,226.35,71.52999999999997,79.72,1,1,1.0
66,1,209.7,252.17,93.17000000000002,41.53,1,1,1.0
66,4,881.07,225.07,77.92999999999995,83.13,1,1,1.0
67,1,209.67,252.19,93.20000000000002,41.54000000000002,1,1,1.0
67,4,874.24,223.36,84.75999999999999,85.26999999999998,1,1,1.0
68,1,209.65,252.21,93.22,41.53999999999999,1,1,1.0
68,4,867.41,221.65,91.59000000000003,87.4,1,1,1.0
69,1,209.63,252.23,93.24000000000001,41.53999999999999,1,1,1.0
69,4,861.23,221.23,97.76999999999998,87.82000000000002,1,1,1.0
70,1,209.61,252.26,93.25999999999999,41.53000000000003,1,1,1.0
70,4,855.68,222.08,103.32000000000005,86.54999999999998,1,1,1.0
71,1,209.59,252.28,93.28,41.53,1,1,1.0
71,4,850.13,222.93,108.87,85.26999999999998,1,1,1.0
72,1,209.57,252.3,93.30000000000001,41.52999999999997,1,1,1.0
72,4,840.32,223.36,118.67999999999995,87.82999999999998,1,1,1.0
73,1,209.55,252.32,93.32,41.53000000000003,1,1,1.0
73,4,830.51,223.79,128.49,90.38000000000002,1,1,1.0
74,1,209.53,252.34,93.34,41.53,1,1,1.0
74,4,822.83,225.49,136.16999999999996,90.59999999999997,1,1,1.0
75,1,209.5,252.36,93.37,41.539999999999964,1,1,1.0
75,4,817.28,228.48,141.72000000000003,88.47,1,1,1.0
76,1,209.48,252.38,93.39000000000001,41.54000000000002,1,1,1.0
76,4,811.73,231.47,147.26999999999998,86.33000000000001,1,1,1.0
77,1,209.46,252.41,93.41,41.53,1,1,1.0
77,4,804.48,231.89,154.51999999999998,86.75999999999999,1,1,1.0
78,1,209.44,252.43,93.43,41.52999999999997,1,1,1.0
78,4,797.23,232.32,161.76999999999998,87.19,1,1,1.0
79,1,209.42,252.45,93.45000000000002,41.53000000000003,1,1,1.0
79,4,790.19,232.53,168.80999999999995,88.9,1,1,1.0
79,5,768.85,256.43,54.120000000000005,25.95999999999998,1,1,1.0
80,1,209.4,252.47,93.47,41.53,1,1,1.0
80,4,783.36,232.53,159.92999999999995,91.88000000000002,1,1,1.0
80,5,757.76,257.28,51.56000000000006,26.810000000000002,1,1,1.0
81,1,209.38,252.49,93.49000000000001,41.52999999999997,1,1,1.0
81,4,776.53,232.53,159.94000000000005,94.86999999999998,1,1,1.0
81,5,746.67,258.13,49.0,27.670000000000016,1,1,1.0
82,1,209.35,252.51,93.52000000000001,41.54000000000002,1,1,1.0
82,4,764.59,232.96,168.89,96.56999999999996,1,1,1.0
82,5,736.85,258.99,47.72000000000003,27.24000000000001,1,1,1.0
83,1,209.33,252.53,93.53999999999999,41.53999999999999,1,1,1.0
83,4,752.64,233.39,177.85000000000002,98.28000000000003,1,1,1.0
83,5,727.04,259.84,46.440000000000055,26.810000000000002,1,1,1.0
84,1,209.31,252.55,93.56,41.539999999999964,1,1,1.0
84,4,743.04,235.31,182.12,97.85000000000002,1,1,1.0
84,5,716.59,260.27,46.00999999999999,27.450000000000045,1,1,1.0
85,1,209.29,252.58,93.58000000000001,41.53,1,1,1.0
85,4,735.79,238.72,181.69000000000005,95.28999999999999,1,1,1.0
85,5,705.49,260.27,46.43999999999994,29.160000000000025,1,1,1.0
86,1,209.27,252.6,93.6,41.53,1,1,1.0
86,4,728.53,242.13,181.26999999999998,92.74000000000001,1,1,1.0
86,5,694.4,260.27,46.870000000000005,30.860000000000014,1,1,1.0
87,1,209.25,252.62,93.62,41.52999999999997,1,1,1.0
87,4,719.15,241.71,181.69000000000005,97.85,1,1,1.0
87,5,683.31,260.69,50.280000000000086,31.30000000000001,1,1,1.0
88,1,209.23,252.64,93.64000000000001,41.53000000000003,1,1,1.0
88,4,709.76,241.28,182.12,102.97,1,1,1.0
88,5,672.21,261.12,53.69999999999993,31.71999999999997,1,1,1.0
89,1,209.21,252.66,93.66,41.53,1,1,1.0
89,4,698.88,242.13,185.96000000000004,105.11000000000001,1,1,1.0
89,5,661.12,262.19,55.610000000000014,30.860000000000014,1,1,1.0
90,1,209.18,252.68,93.69,41.54000000000002,1,1,1.0
90,4,686.51,244.27,193.21000000000004,104.24999999999997,1,1,1.0
90,5,650.03,263.89,56.04000000000008,28.74000000000001,1,1,1.0
91,1,209.16,252.7,93.71000000000001,41.54000000000002,1,1,1.0
91,4,674.13,246.4,200.47000000000003,103.4,1,1,1.0
91,5,638.93,265.6,56.47000000000003,26.599999999999966,1,1,1.0
92,1,209.14,252.73,93.73000000000002,41.53,1,1,1.0
92,4,665.6,248.11,202.16999999999996,104.25,1,1,1.0
92,5,626.99,266.03,60.73000000000002,26.600000000000023,1,1,1.0
93,1,209.12,252.75,93.75,41.52999999999997,1,1,1.0
93,4,657.07,249.81,203.88,105.11000000000001,1,1,1.0
93,5,615.04,266.45,65.0,26.600000000000023,1,1,1.0
94,1,209.1,252.77,93.77000000000001,41.53,1,1,1.0
94,4,647.25,251.95,206.01999999999998,104.46000000000004,1,1,1.0
94,5,602.67,266.24,67.98000000000002,27.029999999999973,1,1,1.0
95,1,209.08,252.79,93.78999999999999,41.53,1,1,1.0
95,4,636.16,254.51,208.57000000000005,102.32999999999998,1,1,1.0
95,5,589.87,265.39,69.68999999999994,27.879999999999995,1,1,1.0
96,1,209.05,252.82,93.81,41.51999999999998,1,1,1.0
96,4,625.07,257.07,211.13,100.19999999999999,1,1,1.0
96,5,577.07,264.53,71.39999999999998,28.74000000000001,1,1,1.0
97,1,209.0,252.86,93.82999999999998,41.50999999999999,1,1,1.0
97,4,613.55,254.93,214.97000000000003,106.59999999999997,1,1,1.0
97,5,565.12,265.39,74.80999999999995,30.00999999999999,1,1,1.0
98,1,208.96,252.91,93.85,41.47999999999999,1,1,1.0
98,4,602.03,252.8,218.81000000000006,113.0,1,1,1.0
98,5,553.17,266.24,78.23000000000002,31.289999999999964,1,1,1.0
99,1,208.92,252.95,93.87000000000003,41.460000000000036,1,1,1.0
99,4,589.44,253.23,223.7199999999999,115.77000000000001,1,1,1.0
99,5,539.95,267.09,82.49000000000001,31.939999999999998,1,1,1.0
100,1,208.87,252.99,93.89999999999998,41.44,1,1,1.0
100,4,575.79,256.21,229.69000000000005,114.92000000000002,1,1,1.0
100,5,525.44,267.95,87.6099999999999,31.930000000000007,1,1,1.0
101,1,208.83,253.03,93.91999999999999,41.41999999999999,1,1,1.0
101,4,562.13,259.2,235.66999999999996,114.07,1,1,1.0
101,5,510.93,268.8,92.73999999999995,31.930000000000007,1,1,1.0
101,6,738.13,249.6,60.74000000000001,29.799999999999983,1,1,1.0
102,1,208.79,253.08,93.94000000000003,41.390000000000015,1,1,1.0
102,4,547.2,259.63,242.91999999999996,117.48000000000002,1,1,1.0
102,5,496.43,269.23,94.44,32.35999999999996,1,1,1.0
102,6,728.32,250.03,62.43999999999994,29.369999999999976,1,1,1.0
103,1,208.75,253.12,93.95999999999998,41.370000000000005,1,1,1.0
103,4,532.27,260.05,250.17000000000007,120.89999999999998,1,1,1.0
